THEME_NAME,THEME_ID,n_stocks,n_up,agreement_rate,holding_rtn_mean,rebal_date,holding_date,ga_weight,agreement_bin,agreement_rate_pct,holding_rtn_pct
로봇(산업용/협동로봇 등),505,59,51,0.864406779661017,0.004316417244521852,20251222,20251223,0.0,70~100%,86.4406779661017,0.4316417244521852
마이코플라스마 폐렴,546,12,7,0.5833333333333334,0.0038363963699640977,20251222,20251223,0.0,50~70%,58.333333333333336,0.3836396369964098
마켓컬리(kurly),481,10,7,0.7,-0.04739856326736058,20251222,20251223,0.0,70~100%,70.0,-4.739856326736058
메르스 코로나 바이러스,346,20,9,0.45,-0.00711245325817676,20251222,20251223,0.0,30~50%,45.0,-0.711245325817676
반도체 재료/부품,14,62,57,0.9193548387096774,-0.018636802262858108,20251222,20251223,0.0,70~100%,91.93548387096774,-1.8636802262858108
밥솥,341,5,4,0.8,0.017639521184445894,20251222,20251223,0.0,70~100%,80.0,1.7639521184445894
스테이블코인,582,22,19,0.8636363636363636,-0.000801816212273997,20251222,20251223,0.0,70~100%,86.36363636363636,-0.0801816212273997
야놀자(Yanolja),483,5,3,0.6,-0.032191366691371945,20251222,20251223,0.0001,50~70%,60.0,-3.2191366691371943
우주항공산업(누리호/인공위성 등),200,33,33,1.0,-0.0537225459318538,20251222,20251223,0.5409,70~100%,100.0,-5.37225459318538
의료AI,543,31,20,0.6451612903225806,-0.008286428188830977,20251222,20251223,0.0,50~70%,64.51612903225806,-0.8286428188830977
통신장비,92,45,35,0.7777777777777778,-0.024233159131078028,20251222,20251223,0.0,70~100%,77.77777777777779,-2.423315913107803
mRNA(메신저 리보핵산),493,15,5,0.3333333333333333,0.018378725057690122,20251223,20251224,0.0005,30~50%,33.33333333333333,1.8378725057690122
공작기계,297,13,4,0.3076923076923077,-0.02659425320948587,20251223,20251224,0.1811,30~50%,30.76923076923077,-2.659425320948587
냉각시스템(액침냉각 등),560,11,4,0.36363636363636365,-0.016028245009496754,20251223,20251224,0.0,30~50%,36.36363636363637,-1.6028245009496753
로봇(산업용/협동로봇 등),505,59,22,0.3728813559322034,0.005769490499499721,20251223,20251224,0.0,30~50%,37.28813559322034,0.5769490499499721
마이코플라스마 폐렴,546,12,3,0.25,0.0006173480006760231,20251223,20251224,0.0566,0~30%,25.0,0.06173480006760231
반도체 대표주(생산),155,3,3,1.0,-0.0032354761965035874,20251223,20251224,0.2357,70~100%,100.0,-0.3235476196503587
반도체 재료/부품,14,62,10,0.16129032258064516,-0.0032148704002942534,20251223,20251224,0.0,0~30%,16.129032258064516,-0.32148704002942535
밥솥,341,5,2,0.4,-0.022928855057145193,20251223,20251224,0.4949,30~50%,40.0,-2.292885505714519
생명보험,283,5,2,0.4,0.003363273946933454,20251223,20251224,0.0002,30~50%,40.0,0.3363273946933454
양자암호/양자컴퓨팅,426,24,7,0.2916666666666667,-0.015984699281832788,20251223,20251224,0.0,0~30%,29.166666666666668,-1.5984699281832788
우주항공산업(누리호/인공위성 등),200,33,6,0.18181818181818182,0.020198970844549014,20251223,20251224,0.0009,0~30%,18.181818181818183,2.0198970844549016
전자파,18,12,3,0.25,-0.020475718620672063,20251223,20251224,0.0,0~30%,25.0,-2.047571862067206
조선,30,7,6,0.8571428571428571,-0.024620442689463364,20251223,20251224,0.0257,70~100%,85.71428571428571,-2.4620442689463364
조선기자재,94,34,20,0.5882352941176471,-0.026333344433513272,20251223,20251224,0.0002,50~70%,58.82352941176471,-2.6333344433513273
해저터널(지하화/지하도로 등),213,9,2,0.2222222222222222,-0.00917031170452857,20251223,20251224,0.0041,0~30%,22.22222222222222,-0.917031170452857
CCTV＆DVR,28,7,4,0.5714285714285714,-0.008077608218713173,20251224,20251226,0.0,50~70%,57.14285714285714,-0.8077608218713173
mRNA(메신저 리보핵산),493,15,5,0.3333333333333333,0.018036034770401478,20251224,20251226,0.2042,30~50%,33.33333333333333,1.803603477040148
낙태/피임,563,4,2,0.5,0.036136909965660075,20251224,20251226,0.1298,50~70%,50.0,3.6136909965660076
마이코플라스마 폐렴,546,12,5,0.4166666666666667,0.0030630661665783285,20251224,20251226,0.0003,30~50%,41.66666666666667,0.3063066166578329
반도체 대표주(생산),155,3,1,0.3333333333333333,0.01809818178302262,20251224,20251226,0.0403,30~50%,33.33333333333333,1.809818178302262
생명보험,283,5,3,0.6,-0.015174538134296766,20251224,20251226,0.0,50~70%,60.0,-1.5174538134296767
셰일가스(Shale Gas),323,11,3,0.2727272727272727,-0.0020336528963330503,20251224,20251226,0.0,0~30%,27.27272727272727,-0.20336528963330502
손해보험,164,8,8,1.0,-0.020918599029245213,20251224,20251226,0.1829,70~100%,100.0,-2.0918599029245213
슈퍼박테리아,294,9,5,0.5555555555555556,0.012586525342295022,20251224,20251226,0.0001,50~70%,55.55555555555556,1.258652534229502
스마트그리드(지능형전력망),229,20,8,0.4,-0.001358965577281268,20251224,20251226,0.0001,30~50%,40.0,-0.1358965577281268
아스콘(아스팔트 콘크리트),402,9,2,0.2222222222222222,-0.005637738852457663,20251224,20251226,0.0001,0~30%,22.22222222222222,-0.5637738852457663
엔터테인먼트,128,30,13,0.43333333333333335,-0.015177065849169764,20251224,20251226,0.0,30~50%,43.333333333333336,-1.5177065849169764
은행,165,10,10,1.0,-0.012285518681976281,20251224,20251226,0.1697,70~100%,100.0,-1.2285518681976282
조선,30,7,1,0.14285714285714285,-0.015037244248152939,20251224,20251226,0.1824,0~30%,14.285714285714285,-1.503724424815294
증권,151,21,9,0.42857142857142855,-0.006456196116544107,20251224,20251226,0.0,30~50%,42.857142857142854,-0.6456196116544107
철강 주요종목,62,11,9,0.8181818181818182,-0.0004521362658844629,20251224,20251226,0.0002,70~100%,81.81818181818183,-0.04521362658844629
탈모 치료,506,24,14,0.5833333333333334,0.013732249035900349,20251224,20251226,0.0273,50~70%,58.333333333333336,1.3732249035900348
테마파크,181,6,3,0.5,-0.005817350845908971,20251224,20251226,0.0001,50~70%,50.0,-0.5817350845908971
통신,126,3,2,0.6666666666666666,-0.01112594086313993,20251224,20251226,0.014,50~70%,66.66666666666666,-1.112594086313993
항공/저가 항공사(LCC),166,9,7,0.7777777777777778,-0.020293709514974754,20251224,20251226,0.0001,70~100%,77.77777777777779,-2.0293709514974756
항공기부품,379,14,4,0.2857142857142857,-0.02176938324088416,20251224,20251226,0.0483,0~30%,28.57142857142857,-2.176938324088416
4대강 복원,374,8,5,0.625,0.005444807246758443,20251226,20251229,0.0001,50~70%,62.5,0.5444807246758443
CXL(컴퓨트익스프레스링크),547,12,10,0.8333333333333334,0.01585928962874243,20251226,20251229,0.0006,70~100%,83.33333333333334,1.5859289628742428
mRNA(메신저 리보핵산),493,15,7,0.4666666666666667,0.0011456352535318625,20251226,20251229,0.0612,30~50%,46.666666666666664,0.11456352535318624
낙태/피임,563,4,3,0.75,0.005795408645775407,20251226,20251229,0.0173,70~100%,75.0,0.5795408645775407
뉴로모픽 반도체,556,7,7,1.0,-0.008149175988700528,20251226,20251229,0.6663,70~100%,100.0,-0.8149175988700528
마이크로 LED,390,11,6,0.5454545454545454,0.005192892482965677,20251226,20251229,0.0003,50~70%,54.54545454545454,0.5192892482965678
반도체 재료/부품,14,62,38,0.6129032258064516,0.0003766471942627015,20251226,20251229,0.0002,50~70%,61.29032258064516,0.03766471942627015
슈퍼박테리아,294,9,2,0.2222222222222222,0.007442846007106417,20251226,20251229,0.0,0~30%,22.22222222222222,0.7442846007106417
스마트카(SMART CAR),332,13,6,0.46153846153846156,0.0003715315838847245,20251226,20251229,0.1563,30~50%,46.15384615384615,0.037153158388472454
양자암호/양자컴퓨팅,426,24,5,0.20833333333333334,0.0034467982557651647,20251226,20251229,0.0005,0~30%,20.833333333333336,0.3446798255765165
유리 기판,557,20,14,0.7,0.00895819298153982,20251226,20251229,0.0001,70~100%,70.0,0.895819298153982
재난/안전(지진/화재 등),335,20,5,0.25,-0.0018661733357441923,20251226,20251229,0.0003,0~30%,25.0,-0.18661733357441923
제대혈,124,5,4,0.8,0.022480029587341854,20251226,20251229,0.001,70~100%,80.0,2.2480029587341854
제습기,328,8,5,0.625,-0.008941498442485651,20251226,20251229,0.0,50~70%,62.5,-0.8941498442485651
코로나19(치료제/백신 개발 등),448,29,12,0.41379310344827586,0.022707272356678795,20251226,20251229,0.0002,30~50%,41.37931034482759,2.2707272356678794
탈 플라스틱(친환경/생분해성 등),581,8,6,0.75,0.008526438898212127,20251226,20251229,0.0001,70~100%,75.0,0.8526438898212128
탈모 치료,506,24,13,0.5416666666666666,-0.00016874468466870907,20251226,20251229,0.0952,50~70%,54.166666666666664,-0.016874468466870907
3D 프린터,326,11,7,0.6363636363636364,-0.01538048600103052,20251229,20251230,0.1683,50~70%,63.63636363636363,-1.538048600103052
4차산업 수혜주,375,41,31,0.7560975609756098,-0.012612116223158446,20251229,20251230,0.0001,70~100%,75.60975609756098,-1.2612116223158447
건설기계,378,16,11,0.6875,-0.021906910000123583,20251229,20251230,0.0,50~70%,68.75,-2.1906910000123583
그래핀,415,13,6,0.46153846153846156,-0.0038051571193570277,20251229,20251230,0.0002,30~50%,46.15384615384615,-0.38051571193570277
김밥(냉동김밥 등),585,6,4,0.6666666666666666,-0.011292294737474914,20251229,20251230,0.0,50~70%,66.66666666666666,-1.1292294737474915
남북경협,121,29,16,0.5517241379310345,0.002502550771843015,20251229,20251230,0.0,50~70%,55.172413793103445,0.2502550771843015
마리화나(대마),408,10,5,0.5,0.0040142334096323175,20251229,20251230,0.0,50~70%,50.0,0.40142334096323173
마이크로바이옴,470,18,12,0.6666666666666666,-0.010312869954918733,20251229,20251230,0.0,50~70%,66.66666666666666,-1.0312869954918733
비만치료제,540,35,22,0.6285714285714286,-0.006008700864337183,20251229,20251230,0.0,50~70%,62.857142857142854,-0.6008700864337183
슈퍼박테리아,294,9,1,0.1111111111111111,0.0047121710770310354,20251229,20251230,0.0002,0~30%,11.11111111111111,0.47121710770310354
스마트팩토리(스마트공장),392,38,26,0.6842105263157895,-0.023075752742625053,20251229,20251230,0.0001,50~70%,68.42105263157895,-2.3075752742625055
엔터테인먼트,128,30,18,0.6,0.011147297552863556,20251229,20251230,0.0,50~70%,60.0,1.1147297552863555
우주항공산업(누리호/인공위성 등),200,33,24,0.7272727272727273,0.004463066457400739,20251229,20251230,0.0,70~100%,72.72727272727273,0.4463066457400739
전선,178,8,8,1.0,-0.0290542924169212,20251229,20251230,0.8307,70~100%,100.0,-2.9054292416921204
지능형로봇/인공지능(AI),99,64,47,0.734375,-0.009018317482604942,20251229,20251230,0.0,70~100%,73.4375,-0.9018317482604942
초전도체,537,15,13,0.8666666666666667,0.00025748481635573897,20251229,20251230,0.0001,70~100%,86.66666666666667,0.025748481635573896
코로나19(치료제/백신 개발 등),448,29,21,0.7241379310344828,0.005287194058796063,20251229,20251230,0.0001,70~100%,72.41379310344827,0.5287194058796063
해저터널(지하화/지하도로 등),213,9,7,0.7777777777777778,-0.022826884355668955,20251229,20251230,0.0,70~100%,77.77777777777779,-2.2826884355668953
3D 낸드(NAND),370,18,11,0.6111111111111112,0.07749030656829288,20251230,20260102,0.0,50~70%,61.111111111111114,7.749030656829288
4차산업 수혜주,375,41,13,0.3170731707317073,0.020948219302944607,20251230,20260102,0.0,30~50%,31.70731707317073,2.0948219302944606
CXL(컴퓨트익스프레스링크),547,12,9,0.75,0.03413379501945455,20251230,20260102,0.1691,70~100%,75.0,3.413379501945455
RFID(NFC 등),97,18,9,0.5,0.025869143207797943,20251230,20260102,0.0,50~70%,50.0,2.5869143207797944
건설 대표주,154,6,4,0.6666666666666666,-0.022396431612706474,20251230,20260102,0.0,50~70%,66.66666666666666,-2.2396431612706476
남북경협,121,29,11,0.3793103448275862,0.027753028004667005,20251230,20260102,0.1604,30~50%,37.93103448275862,2.7753028004667004
냉각시스템(액침냉각 등),560,11,8,0.7272727272727273,0.01751286423958939,20251230,20260102,0.3537,70~100%,72.72727272727273,1.751286423958939
밥솥,341,5,5,1.0,-0.026347754555396462,20251230,20260102,0.0,70~100%,100.0,-2.6347754555396463
자동차 대표주,159,7,5,0.7142857142857143,0.019474072282243533,20251230,20260102,0.0314,70~100%,71.42857142857143,1.9474072282243533
전선,178,8,0,0.0,0.03031727335399552,20251230,20260102,0.0,0~30%,0.0,3.0317273353995517
제대혈,124,5,4,0.8,-0.030187262982763086,20251230,20260102,0.2854,70~100%,80.0,-3.0187262982763086
지능형로봇/인공지능(AI),99,64,18,0.28125,0.032234507050035964,20251230,20260102,0.0,0~30%,28.125,3.2234507050035965
코로나19(치료제/백신 개발 등),448,29,10,0.3448275862068966,0.018854709603119565,20251230,20260102,0.0,30~50%,34.48275862068966,1.8854709603119566
콜드체인(저온 유통),464,12,7,0.5833333333333334,0.01771869244047536,20251230,20260102,0.0,50~70%,58.333333333333336,1.7718692440475359
핵융합에너지,187,9,3,0.3333333333333333,0.011310086139846347,20251230,20260102,0.0,30~50%,33.33333333333333,1.1310086139846347
3D 낸드(NAND),370,18,17,0.9444444444444444,0.04073270014977027,20260102,20260105,0.4093,70~100%,94.44444444444444,4.073270014977027
LED장비,269,11,11,1.0,0.024070014325242858,20260102,20260105,0.1169,70~100%,100.0,2.407001432524286
NFT(대체불가토큰),492,20,19,0.95,0.0011605610121197373,20260102,20260105,0.0024,70~100%,95.0,0.11605610121197374
골프,496,15,10,0.6666666666666666,-0.006546726798747053,20260102,20260105,0.0004,50~70%,66.66666666666666,-0.6546726798747053
광고,59,25,15,0.6,-0.004155174389939016,20260102,20260105,0.0001,50~70%,60.0,-0.4155174389939016
국내 상장 중국기업,228,11,11,1.0,7.766192304601496e-07,20260102,20260105,0.3999,70~100%,100.0,7.766192304601496e-05
마이크로바이옴,470,18,14,0.7777777777777778,0.0007677195830850495,20260102,20260105,0.0001,70~100%,77.77777777777779,0.07677195830850495
미용기기,513,18,15,0.8333333333333334,0.00350186430943445,20260102,20260105,0.0003,70~100%,83.33333333333334,0.350186430943445
스페이스X(SpaceX),584,11,10,0.9090909090909091,0.04891195505190975,20260102,20260105,0.064,70~100%,90.9090909090909,4.891195505190975
영상콘텐츠,127,34,29,0.8529411764705882,-0.021818425039532713,20260102,20260105,0.0005,70~100%,85.29411764705883,-2.181842503953271
온디바이스 AI,545,24,22,0.9166666666666666,0.0031137585980917973,20260102,20260105,0.0002,70~100%,91.66666666666666,0.31137585980917976
음원/음반,98,15,13,0.8666666666666667,-0.018562876564166338,20260102,20260105,0.0,70~100%,86.66666666666667,-1.8562876564166337
통신장비,92,45,38,0.8444444444444444,0.02429251572785121,20260102,20260105,0.0021,70~100%,84.44444444444444,2.429251572785121
폴더블폰,404,24,15,0.625,0.020285503371048605,20260102,20260105,0.0002,50~70%,62.5,2.0285503371048605
화장품,110,92,76,0.8260869565217391,-0.010368084448950205,20260102,20260105,0.0036,70~100%,82.6086956521739,-1.0368084448950206
3D 프린터,326,11,7,0.6363636363636364,0.0013641615670059069,20260105,20260106,0.0,50~70%,63.63636363636363,0.13641615670059068
DMZ 평화공원,398,18,7,0.3888888888888889,-0.02326225843774493,20260105,20260106,0.0,30~50%,38.88888888888889,-2.326225843774493
건설기계,378,17,11,0.6470588235294118,0.0015255489447795919,20260105,20260106,0.0001,50~70%,64.70588235294117,0.1525548944779592
마리화나(대마),408,10,5,0.5,-0.015286647307274215,20260105,20260106,0.0002,50~70%,50.0,-1.5286647307274215
면역항암제,389,35,25,0.7142857142857143,-0.02616864926992969,20260105,20260106,0.0002,70~100%,71.42857142857143,-2.6168649269929687
모더나(MODERNA),467,6,6,1.0,-0.003662524463984388,20260105,20260106,0.0,70~100%,100.0,-0.3662524463984388
모듈러주택,524,10,6,0.6,-0.0047947052068381905,20260105,20260106,0.0,50~70%,60.0,-0.47947052068381907
백화점,318,6,2,0.3333333333333333,-0.012977057763587837,20260105,20260106,0.0,30~50%,33.33333333333333,-1.2977057763587838
비만치료제,540,35,23,0.6571428571428571,-0.005570194298778396,20260105,20260106,0.0001,50~70%,65.71428571428571,-0.5570194298778396
스페이스X(SpaceX),584,11,10,0.9090909090909091,0.034075947764511436,20260105,20260106,0.1155,70~100%,90.9090909090909,3.4075947764511434
유심(USIM),580,5,3,0.6,0.028104974704161532,20260105,20260106,0.0001,50~70%,60.0,2.8104974704161534
정유,185,3,3,1.0,0.013074874373016021,20260105,20260106,0.5377,70~100%,100.0,1.307487437301602
창투사,119,20,13,0.65,0.0022340418150286812,20260105,20260106,0.0,50~70%,65.0,0.22340418150286812
카메라모듈/부품,41,27,15,0.5555555555555556,0.008550083598970071,20260105,20260106,0.0,50~70%,55.55555555555556,0.8550083598970072
키오스크(KIOSK),385,10,5,0.5,-0.014754534074813442,20260105,20260106,0.0003,50~70%,50.0,-1.4754534074813441
편의점,384,5,3,0.6,0.0037897964408813547,20260105,20260106,0.0,50~70%,60.0,0.37897964408813545
피팅(관이음쇠)/밸브,520,9,7,0.7777777777777778,0.007104883546654827,20260105,20260106,0.3457,70~100%,77.77777777777779,0.7104883546654827
mRNA(메신저 리보핵산),493,15,5,0.3333333333333333,0.013768404351776894,20260106,20260107,0.0001,30~50%,33.33333333333333,1.3768404351776893
고체산화물 연료전지(SOFC),559,11,7,0.6363636363636364,-0.026658090557211203,20260106,20260107,0.0001,50~70%,63.63636363636363,-2.6658090557211205
반도체 대표주(생산),155,3,2,0.6666666666666666,0.007953161883149207,20260106,20260107,0.2373,50~70%,66.66666666666666,0.7953161883149207
반도체 장비,12,90,45,0.5,-0.024607683894473573,20260106,20260107,0.0,50~70%,50.0,-2.4607683894473573
셰일가스(Shale Gas),323,11,8,0.7272727272727273,0.0031301704708759166,20260106,20260107,0.0001,70~100%,72.72727272727273,0.31301704708759165
스페이스X(SpaceX),584,11,7,0.6363636363636364,-0.01473142156365903,20260106,20260107,0.0219,50~70%,63.63636363636363,-1.473142156365903
유심(USIM),580,5,1,0.2,-0.018564799118719156,20260106,20260107,0.4817,0~30%,20.0,-1.8564799118719155
전선,178,8,5,0.625,-0.025098491359932557,20260106,20260107,0.0,50~70%,62.5,-2.5098491359932558
정유,185,3,2,0.6666666666666666,-0.03683459629513308,20260106,20260107,0.0403,50~70%,66.66666666666666,-3.683459629513308
조선,30,7,7,1.0,0.023062811505186392,20260106,20260107,0.0008,70~100%,100.0,2.306281150518639
조선기자재,94,35,29,0.8285714285714286,-0.0159226794634401,20260106,20260107,0.0,70~100%,82.85714285714286,-1.5922679463440101
카메라모듈/부품,41,27,12,0.4444444444444444,-0.00026891475843569975,20260106,20260107,0.0001,30~50%,44.44444444444444,-0.026891475843569976
통신장비,92,45,25,0.5555555555555556,-0.012566872206143755,20260106,20260107,0.0,50~70%,55.55555555555556,-1.2566872206143755
항공기부품,379,14,11,0.7857142857142857,-0.0122495598159727,20260106,20260107,0.2175,70~100%,78.57142857142857,-1.22495598159727
3D 프린터,326,11,6,0.5454545454545454,-0.021410778084944758,20260107,20260108,0.0,50~70%,54.54545454545454,-2.141077808494476
IT 대표주,173,6,3,0.5,-0.005511869451401789,20260107,20260108,0.0975,50~70%,50.0,-0.551186945140179
SNS(소셜네트워크서비스),317,10,3,0.3,-0.009274240503748555,20260107,20260108,0.0002,30~50%,30.0,-0.9274240503748554
mRNA(메신저 리보핵산),493,15,3,0.2,0.00879598837966636,20260107,20260108,0.0003,0~30%,20.0,0.8795988379666361
리비안(RIVIAN),501,21,11,0.5238095238095238,-2.738275718237672e-05,20260107,20260108,0.0001,50~70%,52.38095238095239,-0.002738275718237672
백화점,318,6,4,0.6666666666666666,-0.014996243623181582,20260107,20260108,0.0001,50~70%,66.66666666666666,-1.4996243623181582
보안주(물리),234,19,4,0.21052631578947367,-0.01748494101801637,20260107,20260108,0.0002,0~30%,21.052631578947366,-1.748494101801637
비철금속,171,26,8,0.3076923076923077,-0.018120275979357656,20260107,20260108,0.0,30~50%,30.76923076923077,-1.8120275979357656
스마트그리드(지능형전력망),229,20,8,0.4,-0.01740388807816028,20260107,20260108,0.0003,30~50%,40.0,-1.740388807816028
스마트카(SMART CAR),332,13,9,0.6923076923076923,-0.011247721637272997,20260107,20260108,0.2826,50~70%,69.23076923076923,-1.1247721637272996
스페이스X(SpaceX),584,11,2,0.18181818181818182,0.0022997754982063082,20260107,20260108,0.0488,0~30%,18.181818181818183,0.22997754982063082
애플페이,521,8,2,0.25,-0.019917526062011706,20260107,20260108,0.0002,0~30%,25.0,-1.9917526062011706
요소수,504,5,2,0.4,-0.04458769914828993,20260107,20260108,0.5666,30~50%,40.0,-4.458769914828993
유심(USIM),580,5,0,0.0,-0.028896871601800832,20260107,20260108,0.0001,0~30%,0.0,-2.8896871601800833
자동차 대표주,159,7,6,0.8571428571428571,-0.014109204623787048,20260107,20260108,0.0003,70~100%,85.71428571428571,-1.4109204623787048
전자파,18,12,6,0.5,-4.699525786832267e-05,20260107,20260108,0.0002,50~70%,50.0,-0.004699525786832267
종합 물류,141,16,4,0.25,-0.01501008333824251,20260107,20260108,0.0001,0~30%,25.0,-1.501008333824251
페라이트,534,14,8,0.5714285714285714,-0.026357681047300987,20260107,20260108,0.0003,50~70%,57.14285714285714,-2.6357681047300985
항공기부품,379,14,2,0.14285714285714285,0.041130554947700314,20260107,20260108,0.0021,0~30%,14.285714285714285,4.113055494770031
mRNA(메신저 리보핵산),493,15,7,0.4666666666666667,1.711215821930493e-05,20260108,20260109,0.0001,30~50%,46.666666666666664,0.0017112158219304932
공작기계,297,13,3,0.23076923076923078,0.02724337587053479,20260108,20260109,0.0,0~30%,23.076923076923077,2.724337587053479
면세점,380,8,3,0.375,0.026108468769523774,20260108,20260109,0.0004,30~50%,37.5,2.6108468769523774
