순위,날짜,종목코드,종목명,시장구분,업종명,등락률,KOSPI200_등락률,초과수익률
955,2026-03-05,072950,빛샘전자,KOSDAQ,전기·전자,9.69,9.63,0.06
956,2026-03-05,049800,우진플라임,KOSPI,기계·장비,9.68,9.63,0.05
957,2026-03-05,241770,메카로,KOSDAQ,전기·전자,9.68,9.63,0.05
958,2026-03-05,112610,씨에스윈드,KOSPI,금속,9.67,9.63,0.04
959,2026-03-05,003075,코오롱글로벌우,KOSPI,건설,9.65,9.63,0.02
960,2026-03-05,061040,알에프텍,KOSDAQ,전기·전자,9.65,9.63,0.02
961,2026-03-05,001530,DI동일,KOSPI,유통,9.65,9.63,0.02
962,2026-03-05,049630,재영솔루텍,KOSDAQ,의료·정밀기기,9.64,9.63,0.01
963,2026-03-05,096250,와이즈넛,KOSDAQ,IT 서비스,9.64,9.63,0.01
964,2026-03-05,950210,프레스티지바이오파마,KOSPI,일반서비스,9.63,9.63,0.0
965,2026-03-05,126600,BGF에코머티리얼즈,KOSDAQ,화학,9.63,9.63,0.0
966,2026-03-05,001460,BYC,KOSPI,섬유·의류,9.63,9.63,0.0
967,2026-03-05,177350,베셀,KOSDAQ,기계·장비,9.62,9.63,-0.01
968,2026-03-05,251630,브이원텍,KOSDAQ,기계·장비,9.61,9.63,-0.02
969,2026-03-05,053690,한미글로벌,KOSPI,일반서비스,9.61,9.63,-0.02
970,2026-03-05,018000,유니슨,KOSDAQ,기계·장비,9.6,9.63,-0.03
971,2026-03-05,080470,성창오토텍,KOSDAQ,운송장비·부품,9.6,9.63,-0.03
972,2026-03-05,123040,엠에스오토텍,KOSDAQ,운송장비·부품,9.57,9.63,-0.06
973,2026-03-05,060370,LS마린솔루션,KOSDAQ,건설,9.56,9.63,-0.07
974,2026-03-05,304840,피플바이오,KOSDAQ,제약,9.54,9.63,-0.09
975,2026-03-05,417180,핑거스토리,KOSDAQ,IT 서비스,9.54,9.63,-0.09
976,2026-03-05,053450,세코닉스,KOSDAQ,의료·정밀기기,9.54,9.63,-0.09
977,2026-03-05,159010,아스플로,KOSDAQ,기계·장비,9.53,9.63,-0.1
978,2026-03-05,141000,비아트론,KOSDAQ,기계·장비,9.53,9.63,-0.1
979,2026-03-05,138360,앤로보틱스,KOSDAQ,기계·장비,9.53,9.63,-0.1
980,2026-03-05,053160,프리엠스,KOSDAQ,전기·전자,9.53,9.63,-0.1
981,2026-03-05,170030,현대공업,KOSDAQ,운송장비·부품,9.52,9.63,-0.11
982,2026-03-05,113810,디젠스,KOSDAQ,운송장비·부품,9.52,9.63,-0.11
983,2026-03-05,287840,인투셀,KOSDAQ,일반서비스,9.51,9.63,-0.12
984,2026-03-05,000230,일동홀딩스,KOSPI,제약,9.51,9.63,-0.12
985,2026-03-05,239340,이스트에이드,KOSDAQ,IT 서비스,9.51,9.63,-0.12
986,2026-03-05,048550,SM C&C,KOSDAQ,일반서비스,9.51,9.63,-0.12
987,2026-03-05,007860,서연,KOSPI,기타금융,9.5,9.63,-0.13
988,2026-03-05,069410,엔텔스,KOSDAQ,IT 서비스,9.5,9.63,-0.13
989,2026-03-05,176750,듀켐바이오,KOSDAQ,제약,9.5,9.63,-0.13
990,2026-03-05,234100,폴라리스세원,KOSDAQ,운송장비·부품,9.49,9.63,-0.14
991,2026-03-05,065350,신성델타테크,KOSDAQ,전기·전자,9.48,9.63,-0.15
992,2026-03-05,071090,하이스틸,KOSPI,금속,9.48,9.63,-0.15
993,2026-03-05,026040,제이에스티나,KOSDAQ,기타제조,9.48,9.63,-0.15
994,2026-03-05,220180,핸디소프트,KOSDAQ,IT 서비스,9.48,9.63,-0.15
995,2026-03-05,067290,JW신약,KOSDAQ,제약,9.47,9.63,-0.16
996,2026-03-05,473980,노머스,KOSDAQ,오락·문화,9.46,9.63,-0.17
997,2026-03-05,234690,녹십자웰빙,KOSDAQ,제약,9.45,9.63,-0.18
998,2026-03-05,007110,일신석재,KOSPI,유통,9.45,9.63,-0.18
999,2026-03-05,065500,오리엔트정공,KOSDAQ,운송장비·부품,9.45,9.63,-0.18
1000,2026-03-05,098070,한텍,KOSDAQ,기계·장비,9.44,9.63,-0.19
1001,2026-03-05,406820,뷰티스킨,KOSDAQ,화학,9.44,9.63,-0.19
1002,2026-03-05,0010V0,제이피아이헬스케어,KOSDAQ,의료·정밀기기,9.43,9.63,-0.2
1003,2026-03-05,067000,조이시티,KOSDAQ,IT 서비스,9.43,9.63,-0.2
1004,2026-03-05,018670,SK가스,KOSPI,유통,9.43,9.63,-0.2
1005,2026-03-05,108380,대양전기공업,KOSDAQ,운송장비·부품,9.43,9.63,-0.2
1006,2026-03-05,024890,대원화성,KOSPI,화학,9.4,9.63,-0.23
1007,2026-03-05,012205,계양전기우,KOSPI,기계·장비,9.4,9.63,-0.23
1008,2026-03-05,265560,영화테크,KOSDAQ,운송장비·부품,9.4,9.63,-0.23
1009,2026-03-05,096760,JW홀딩스,KOSPI,기타금융,9.4,9.63,-0.23
1010,2026-03-05,208640,썸에이지,KOSDAQ,IT 서비스,9.39,9.63,-0.24
1011,2026-03-05,145170,노브랜드,KOSDAQ,섬유·의류,9.39,9.63,-0.24
1012,2026-03-05,329180,HD현대중공업,KOSPI,운송장비·부품,9.39,9.63,-0.24
1013,2026-03-05,126640,화신정공,KOSDAQ,운송장비·부품,9.39,9.63,-0.24
1014,2026-03-05,146060,율촌,KOSDAQ,금속,9.39,9.63,-0.24
1015,2026-03-05,377220,프롬바이오,KOSDAQ,음식료·담배,9.39,9.63,-0.24
1016,2026-03-05,005380,현대차,KOSPI,운송장비·부품,9.38,9.63,-0.25
1017,2026-03-05,033230,인성정보,KOSDAQ,IT 서비스,9.37,9.63,-0.26
1018,2026-03-05,019170,신풍제약,KOSPI,제약,9.36,9.63,-0.27
1019,2026-03-05,126700,하이비젼시스템,KOSDAQ,의료·정밀기기,9.34,9.63,-0.29
1020,2026-03-05,006620,동구바이오제약,KOSDAQ,제약,9.34,9.63,-0.29
1021,2026-03-05,326030,SK바이오팜,KOSPI,일반서비스,9.33,9.63,-0.3
1022,2026-03-05,452260,한화갤러리아,KOSPI,유통,9.33,9.63,-0.3
1023,2026-03-05,014620,성광벤드,KOSDAQ,금속,9.33,9.63,-0.3
1024,2026-03-05,108320,LX세미콘,KOSPI,전기·전자,9.32,9.63,-0.31
1025,2026-03-05,020710,시공테크,KOSDAQ,일반서비스,9.32,9.63,-0.31
1026,2026-03-05,337930,젝시믹스,KOSDAQ,IT 서비스,9.32,9.63,-0.31
1027,2026-03-05,012800,대창,KOSPI,금속,9.32,9.63,-0.31
1028,2026-03-05,352480,씨앤씨인터내셔널,KOSDAQ,화학,9.31,9.63,-0.32
1029,2026-03-05,0013V0,삼진식품,KOSDAQ,음식료·담배,9.31,9.63,-0.32
1030,2026-03-05,096775,SK이노베이션우,KOSPI,화학,9.3,9.63,-0.33
1031,2026-03-05,042510,라온시큐어,KOSDAQ,IT 서비스,9.29,9.63,-0.34
1032,2026-03-05,214420,토니모리,KOSPI,화학,9.28,9.63,-0.35
1033,2026-03-05,092300,현우산업,KOSDAQ,전기·전자,9.26,9.63,-0.37
1034,2026-03-05,240600,유진테크놀로지,KOSDAQ,금속,9.26,9.63,-0.37
1035,2026-03-05,001780,알루코,KOSPI,금속,9.26,9.63,-0.37
1036,2026-03-05,020000,한섬,KOSPI,섬유·의류,9.26,9.63,-0.37
1037,2026-03-05,106190,하이텍팜,KOSDAQ,제약,9.24,9.63,-0.39
1038,2026-03-05,066910,손오공,KOSDAQ,유통,9.24,9.63,-0.39
1039,2026-03-05,290650,엘앤씨바이오,KOSDAQ,제약,9.23,9.63,-0.4
1040,2026-03-05,000050,경방,KOSPI,유통,9.23,9.63,-0.4
1041,2026-03-05,344860,이노진,KOSDAQ,화학,9.22,9.63,-0.41
1042,2026-03-05,142280,녹십자엠에스,KOSDAQ,제약,9.22,9.63,-0.41
1043,2026-03-05,066430,아이로보틱스,KOSDAQ,유통,9.21,9.63,-0.42
1044,2026-03-05,475460,미트박스,KOSDAQ,IT 서비스,9.21,9.63,-0.42
1045,2026-03-05,005160,동국산업,KOSDAQ,금속,9.2,9.63,-0.43
1046,2026-03-05,067370,선바이오,KOSDAQ,제약,9.2,9.63,-0.43
1047,2026-03-05,004870,티웨이홀딩스,KOSPI,비금속,9.2,9.63,-0.43
1048,2026-03-05,220100,퓨쳐켐,KOSDAQ,제약,9.19,9.63,-0.44
1049,2026-03-05,039830,오로라,KOSDAQ,일반서비스,9.19,9.63,-0.44
1050,2026-03-05,043910,자연과환경,KOSDAQ,비금속,9.17,9.63,-0.46
1051,2026-03-05,080420,모다이노칩,KOSDAQ,유통,9.17,9.63,-0.46
1052,2026-03-05,025820,이구산업,KOSPI,금속,9.17,9.63,-0.46
1053,2026-03-05,448280,에코아이,KOSDAQ,일반서비스,9.16,9.63,-0.47
1054,2026-03-05,001060,JW중외제약,KOSPI,제약,9.15,9.63,-0.48
1055,2026-03-05,459550,알트,KOSDAQ,전기·전자,9.15,9.63,-0.48
1056,2026-03-05,038290,마크로젠,KOSDAQ,일반서비스,9.14,9.63,-0.49
1057,2026-03-05,043710,서울리거,KOSDAQ,유통,9.14,9.63,-0.49
1058,2026-03-05,041460,한국전자인증,KOSDAQ,IT 서비스,9.13,9.63,-0.5
1059,2026-03-05,037440,희림,KOSDAQ,일반서비스,9.13,9.63,-0.5
1060,2026-03-05,208860,다산디엠씨,KOSDAQ,IT 서비스,9.12,9.63,-0.51
1061,2026-03-05,095190,이엠코리아,KOSDAQ,금속,9.11,9.63,-0.52
1062,2026-03-05,407400,꿈비,KOSDAQ,기타제조,9.11,9.63,-0.52
1063,2026-03-05,286750,나노실리칸첨단소재,KOSDAQ,화학,9.11,9.63,-0.52
1064,2026-03-05,123420,위메이드플레이,KOSDAQ,IT 서비스,9.11,9.63,-0.52
1065,2026-03-05,323990,박셀바이오,KOSDAQ,일반서비스,9.1,9.63,-0.53
1066,2026-03-05,227610,아우딘퓨쳐스,KOSDAQ,화학,9.09,9.63,-0.54
1067,2026-03-05,024880,케이피에프,KOSDAQ,금속,9.09,9.63,-0.54
1068,2026-03-05,357550,석경에이티,KOSDAQ,화학,9.09,9.63,-0.54
1069,2026-03-05,484120,도우인시스,KOSDAQ,전기·전자,9.08,9.63,-0.55
1070,2026-03-05,001390,KG케미칼,KOSPI,화학,9.08,9.63,-0.55
1071,2026-03-05,456040,OCI,KOSPI,화학,9.08,9.63,-0.55
1072,2026-03-05,027050,코리아나,KOSDAQ,화학,9.08,9.63,-0.55
1073,2026-03-05,267850,아시아나IDT,KOSPI,IT 서비스,9.06,9.63,-0.57
1074,2026-03-05,484870,엠앤씨솔루션,KOSPI,기계·장비,9.04,9.63,-0.59
1075,2026-03-05,068330,일신바이오,KOSDAQ,기계·장비,9.03,9.63,-0.6
1076,2026-03-05,236200,슈프리마,KOSDAQ,전기·전자,9.03,9.63,-0.6
1077,2026-03-05,389650,넥스트바이오메디컬,KOSDAQ,의료·정밀기기,9.03,9.63,-0.6
1078,2026-03-05,063080,컴투스홀딩스,KOSDAQ,IT 서비스,9.03,9.63,-0.6
1079,2026-03-05,050120,ES큐브,KOSDAQ,유통,9.01,9.63,-0.62
1080,2026-03-05,168330,내츄럴엔도텍,KOSDAQ,일반서비스,9.01,9.63,-0.62
1081,2026-03-05,044990,에이치엔에스하이텍,KOSDAQ,전기·전자,9.01,9.63,-0.62
1082,2026-03-05,062970,한국첨단소재,KOSDAQ,전기·전자,9.0,9.63,-0.63
1083,2026-03-05,100130,동국S&C,KOSDAQ,금속,8.98,9.63,-0.65
1084,2026-03-05,017000,신원종합개발,KOSDAQ,건설,8.96,9.63,-0.67
1085,2026-03-05,317870,엔바이오니아,KOSDAQ,기타제조,8.96,9.63,-0.67
1086,2026-03-05,011000,진원생명과학,KOSPI,제약,8.95,9.63,-0.68
1087,2026-03-05,000390,삼화페인트,KOSPI,화학,8.95,9.63,-0.68
1088,2026-03-05,036580,팜스코,KOSPI,음식료·담배,8.95,9.63,-0.68
1089,2026-03-05,003310,대주산업,KOSDAQ,음식료·담배,8.95,9.63,-0.68
1090,2026-03-05,009410,태영건설,KOSPI,건설,8.94,9.63,-0.69
1091,2026-03-05,034730,SK,KOSPI,기타금융,8.94,9.63,-0.69
1092,2026-03-05,046440,KG모빌리언스,KOSDAQ,IT 서비스,8.94,9.63,-0.69
1093,2026-03-05,318060,그래피,KOSDAQ,화학,8.94,9.63,-0.69
1094,2026-03-05,007390,네이처셀,KOSDAQ,제약,8.93,9.63,-0.7
1095,2026-03-05,037230,한국팩키지,KOSDAQ,종이·목재,8.93,9.63,-0.7
1096,2026-03-05,263700,케어랩스,KOSDAQ,일반서비스,8.93,9.63,-0.7
1097,2026-03-05,302550,리메드,KOSDAQ,의료·정밀기기,8.92,9.63,-0.71
1098,2026-03-05,048470,대동스틸,KOSDAQ,유통,8.91,9.63,-0.72
1099,2026-03-05,03473K,SK우,KOSPI,기타금융,8.9,9.63,-0.73
1100,2026-03-05,081000,일진다이아,KOSPI,화학,8.9,9.63,-0.73
1101,2026-03-05,032300,한국파마,KOSDAQ,제약,8.9,9.63,-0.73
1102,2026-03-05,108860,셀바스AI,KOSDAQ,IT 서비스,8.9,9.63,-0.73
1103,2026-03-05,067900,와이엔텍,KOSDAQ,일반서비스,8.89,9.63,-0.74
1104,2026-03-05,030520,한글과컴퓨터,KOSDAQ,IT 서비스,8.89,9.63,-0.74
1105,2026-03-05,215090,솔디펜스,KOSDAQ,의료·정밀기기,8.89,9.63,-0.74
1106,2026-03-05,002380,KCC,KOSPI,화학,8.89,9.63,-0.74
1107,2026-03-05,038500,삼표시멘트,KOSDAQ,비금속,8.89,9.63,-0.74
1108,2026-03-05,004920,씨아이테크,KOSPI,전기·전자,8.87,9.63,-0.76
1109,2026-03-05,010060,OCI홀딩스,KOSPI,기타금융,8.87,9.63,-0.76
1110,2026-03-05,037350,성도이엔지,KOSDAQ,일반서비스,8.87,9.63,-0.76
1111,2026-03-05,002800,신신제약,KOSDAQ,제약,8.86,9.63,-0.77
1112,2026-03-05,305090,마이크로디지탈,KOSDAQ,의료·정밀기기,8.86,9.63,-0.77
1113,2026-03-05,065440,이루온,KOSDAQ,IT 서비스,8.86,9.63,-0.77
1114,2026-03-05,472850,폰드그룹,KOSDAQ,유통,8.86,9.63,-0.77
1115,2026-03-05,047400,유니온머티리얼,KOSPI,비금속,8.85,9.63,-0.78
1116,2026-03-05,441270,파인엠텍,KOSDAQ,전기·전자,8.85,9.63,-0.78
1117,2026-03-05,082920,비츠로셀,KOSDAQ,전기·전자,8.85,9.63,-0.78
1118,2026-03-05,025440,DH오토웨어,KOSDAQ,전기·전자,8.85,9.63,-0.78
1119,2026-03-05,068760,셀트리온제약,KOSDAQ,제약,8.84,9.63,-0.79
1120,2026-03-05,038110,에코플라스틱,KOSDAQ,운송장비·부품,8.83,9.63,-0.8
1121,2026-03-05,340440,세림B&G,KOSDAQ,화학,8.83,9.63,-0.8
1122,2026-03-05,002020,코오롱,KOSPI,기타금융,8.83,9.63,-0.8
1123,2026-03-05,039200,오스코텍,KOSDAQ,제약,8.82,9.63,-0.81
1124,2026-03-05,047770,코데즈컴바인,KOSDAQ,섬유·의류,8.82,9.63,-0.81
1125,2026-03-05,035720,카카오,KOSPI,IT 서비스,8.82,9.63,-0.81
1126,2026-03-05,083640,인콘,KOSDAQ,유통,8.82,9.63,-0.81
1127,2026-03-05,082800,비보존 제약,KOSDAQ,제약,8.81,9.63,-0.82
1128,2026-03-05,419530,SAMG엔터,KOSDAQ,오락·문화,8.81,9.63,-0.82
1129,2026-03-05,363250,진시스템,KOSDAQ,의료·정밀기기,8.81,9.63,-0.82
1130,2026-03-05,057540,옴니시스템,KOSDAQ,의료·정밀기기,8.8,9.63,-0.83
1131,2026-03-05,443060,HD현대마린솔루션,KOSPI,일반서비스,8.8,9.63,-0.83
1132,2026-03-05,021040,대호특수강,KOSDAQ,금속,8.79,9.63,-0.84
1133,2026-03-05,000155,두산우,KOSPI,기타금융,8.78,9.63,-0.85
1134,2026-03-05,378800,샤페론,KOSDAQ,제약,8.78,9.63,-0.85
1135,2026-03-05,115610,이미지스,KOSDAQ,전기·전자,8.78,9.63,-0.85
1136,2026-03-05,214260,라파스,KOSDAQ,화학,8.77,9.63,-0.86
1137,2026-03-05,0015S0,페스카로,KOSDAQ,일반서비스,8.77,9.63,-0.86
1138,2026-03-05,015860,일진홀딩스,KOSPI,기타금융,8.77,9.63,-0.86
1139,2026-03-05,024900,디와이덕양,KOSPI,운송장비·부품,8.75,9.63,-0.88
1140,2026-03-05,161000,애경케미칼,KOSPI,화학,8.75,9.63,-0.88
1141,2026-03-05,311390,네오크레마,KOSDAQ,음식료·담배,8.75,9.63,-0.88
1142,2026-03-05,328130,루닛,KOSDAQ,IT 서비스,8.73,9.63,-0.9
1143,2026-03-05,031430,신세계인터내셔날,KOSPI,유통,8.73,9.63,-0.9
1144,2026-03-05,126880,제이엔케이글로벌,KOSDAQ,기계·장비,8.73,9.63,-0.9
1145,2026-03-05,264450,유비쿼스,KOSDAQ,전기·전자,8.72,9.63,-0.91
1146,2026-03-05,210120,캔버스엔,KOSDAQ,오락·문화,8.71,9.63,-0.92
1147,2026-03-05,012340,뉴인텍,KOSDAQ,운송장비·부품,8.71,9.63,-0.92
1148,2026-03-05,009450,경동나비엔,KOSPI,전기·전자,8.71,9.63,-0.92
1149,2026-03-05,263860,지니언스,KOSDAQ,IT 서비스,8.71,9.63,-0.92
1150,2026-03-05,007460,에이프로젠,KOSPI,금속,8.7,9.63,-0.93
1151,2026-03-05,010640,진양폴리,KOSPI,화학,8.7,9.63,-0.93
1152,2026-03-05,051370,인터플렉스,KOSDAQ,전기·전자,8.7,9.63,-0.93
1153,2026-03-05,041910,폴라리스AI파마,KOSDAQ,제약,8.7,9.63,-0.93
1154,2026-03-05,121890,에스디시스템,KOSDAQ,전기·전자,8.7,9.63,-0.93
1155,2026-03-05,023960,에쓰씨엔지니어링,KOSPI,건설,8.69,9.63,-0.94
1156,2026-03-05,052460,아이크래프트,KOSDAQ,IT 서비스,8.69,9.63,-0.94
1157,2026-03-05,009620,삼보산업,KOSDAQ,금속,8.69,9.63,-0.94
1158,2026-03-05,013870,지엠비코리아,KOSPI,운송장비·부품,8.67,9.63,-0.96
1159,2026-03-05,052420,오성첨단소재,KOSDAQ,화학,8.66,9.63,-0.97
1160,2026-03-05,457600,벡트,KOSDAQ,전기·전자,8.64,9.63,-0.99
1161,2026-03-05,207940,삼성바이오로직스,KOSPI,제약,8.64,9.63,-0.99
1162,2026-03-05,066590,우수AMS,KOSDAQ,운송장비·부품,8.63,9.63,-1.0
1163,2026-03-05,071670,에이테크솔루션,KOSDAQ,기계·장비,8.63,9.63,-1.0
1164,2026-03-05,034940,조아제약,KOSDAQ,제약,8.63,9.63,-1.0
1165,2026-03-05,039290,인포뱅크,KOSDAQ,IT 서비스,8.63,9.63,-1.0
1166,2026-03-05,013000,세우글로벌,KOSPI,유통,8.63,9.63,-1.0
1167,2026-03-05,311690,CJ 바이오사이언스,KOSDAQ,일반서비스,8.63,9.63,-1.0
1168,2026-03-05,115500,케이씨에스,KOSDAQ,IT 서비스,8.61,9.63,-1.02
1169,2026-03-05,080010,이상네트웍스,KOSDAQ,유통,8.61,9.63,-1.02
1170,2026-03-05,005830,DB손해보험,KOSPI,보험,8.6,9.63,-1.03
1171,2026-03-05,006340,대원전선,KOSPI,전기·전자,8.6,9.63,-1.03
1172,2026-03-05,033320,제이씨현시스템,KOSDAQ,유통,8.6,9.63,-1.03
1173,2026-03-05,128940,한미약품,KOSPI,제약,8.58,9.63,-1.05
1174,2026-03-05,001260,남광토건,KOSPI,건설,8.58,9.63,-1.05
1175,2026-03-05,438700,버넥트,KOSDAQ,IT 서비스,8.58,9.63,-1.05
1176,2026-03-05,068290,삼성출판사,KOSPI,오락·문화,8.56,9.63,-1.07
1177,2026-03-05,000500,가온전선,KOSPI,전기·전자,8.56,9.63,-1.07
1178,2026-03-05,076610,해성옵틱스,KOSDAQ,의료·정밀기기,8.55,9.63,-1.08
1179,2026-03-05,036170,에이치엠넥스,KOSDAQ,전기·전자,8.54,9.63,-1.09
1180,2026-03-05,004960,한신공영,KOSPI,건설,8.54,9.63,-1.09
1181,2026-03-05,128540,에코캡,KOSDAQ,운송장비·부품,8.53,9.63,-1.1
1182,2026-03-05,005880,대한해운,KOSPI,운송·창고,8.52,9.63,-1.11
1183,2026-03-05,084730,팅크웨어,KOSDAQ,전기·전자,8.52,9.63,-1.11
1184,2026-03-05,004980,성신양회,KOSPI,비금속,8.52,9.63,-1.11
1185,2026-03-05,136410,아셈스,KOSDAQ,화학,8.52,9.63,-1.11
1186,2026-03-05,431190,케이쓰리아이,KOSDAQ,IT 서비스,8.51,9.63,-1.12
1187,2026-03-05,372910,한컴라이프케어,KOSPI,의료·정밀기기,8.51,9.63,-1.12
1188,2026-03-05,002960,한국쉘석유,KOSPI,화학,8.5,9.63,-1.13
1189,2026-03-05,312610,에이에프더블류,KOSDAQ,전기·전자,8.5,9.63,-1.13
1190,2026-03-05,306040,에스제이그룹,KOSDAQ,섬유·의류,8.49,9.63,-1.14
1191,2026-03-05,092790,넥스틸,KOSPI,금속,8.48,9.63,-1.15
1192,2026-03-05,063170,서울옥션,KOSDAQ,유통,8.48,9.63,-1.15
1193,2026-03-05,148250,알엔투테크놀로지,KOSDAQ,전기·전자,8.47,9.63,-1.16
1194,2026-03-05,080530,코디,KOSDAQ,화학,8.47,9.63,-1.16
1195,2026-03-05,060570,드림어스컴퍼니,KOSDAQ,오락·문화,8.47,9.63,-1.16
1196,2026-03-05,078930,GS,KOSPI,기타금융,8.47,9.63,-1.16
1197,2026-03-05,001620,케이비아이동국실업,KOSPI,운송장비·부품,8.46,9.63,-1.17
1198,2026-03-05,014710,사조씨푸드,KOSPI,음식료·담배,8.46,9.63,-1.17
1199,2026-03-05,104460,디와이피엔에프,KOSDAQ,기계·장비,8.46,9.63,-1.17
1200,2026-03-05,083650,비에이치아이,KOSDAQ,기계·장비,8.46,9.63,-1.17
1201,2026-03-05,003850,보령,KOSPI,제약,8.46,9.63,-1.17
1202,2026-03-05,179290,엠아이텍,KOSDAQ,의료·정밀기기,8.45,9.63,-1.18
1203,2026-03-05,025550,한국선재,KOSDAQ,금속,8.45,9.63,-1.18
1204,2026-03-05,360350,코셈,KOSDAQ,의료·정밀기기,8.44,9.63,-1.19
1205,2026-03-05,251120,바이오에프디엔씨,KOSDAQ,제약,8.44,9.63,-1.19
1206,2026-03-05,363260,모비데이즈,KOSDAQ,일반서비스,8.44,9.63,-1.19
1207,2026-03-05,008060,대덕,KOSPI,기타금융,8.44,9.63,-1.19
1208,2026-03-05,064290,인텍플러스,KOSDAQ,기계·장비,8.44,9.63,-1.19
1209,2026-03-05,036090,위지트,KOSDAQ,기계·장비,8.43,9.63,-1.2
1210,2026-03-05,043100,알파AI,KOSDAQ,의료·정밀기기,8.43,9.63,-1.2
1211,2026-03-05,200230,텔콘RF제약,KOSDAQ,제약,8.42,9.63,-1.21
1212,2026-03-05,361570,알비더블유,KOSDAQ,오락·문화,8.41,9.63,-1.22
1213,2026-03-05,025620,차AI헬스케어,KOSPI,화학,8.41,9.63,-1.22
1214,2026-03-05,003475,유안타증권우,KOSPI,증권,8.41,9.63,-1.22
1215,2026-03-05,048870,시너지이노베이션,KOSDAQ,의료·정밀기기,8.4,9.63,-1.23
1216,2026-03-05,285130,SK케미칼,KOSPI,화학,8.39,9.63,-1.24
1217,2026-03-05,103840,우양,KOSDAQ,음식료·담배,8.39,9.63,-1.24
1218,2026-03-05,090460,비에이치,KOSPI,전기·전자,8.39,9.63,-1.24
1219,2026-03-05,450520,인스웨이브,KOSDAQ,IT 서비스,8.38,9.63,-1.25
1220,2026-03-05,432320,KB스타리츠,KOSPI,부동산,8.37,9.63,-1.26
1221,2026-03-05,008355,남선알미우,KOSPI,금속,8.37,9.63,-1.26
1222,2026-03-05,355690,에이텀,KOSDAQ,전기·전자,8.37,9.63,-1.26
1223,2026-03-05,011230,삼화전자,KOSPI,전기·전자,8.37,9.63,-1.26
1224,2026-03-05,145210,다이나믹디자인,KOSPI,기계·장비,8.36,9.63,-1.27
1225,2026-03-05,032830,삼성생명,KOSPI,보험,8.35,9.63,-1.28
1226,2026-03-05,307950,현대오토에버,KOSPI,IT 서비스,8.34,9.63,-1.29
1227,2026-03-05,348370,엔켐,KOSDAQ,화학,8.33,9.63,-1.3
1228,2026-03-05,101140,인바이오젠,KOSPI,유통,8.33,9.63,-1.3
1229,2026-03-05,289010,아이스크림에듀,KOSDAQ,오락·문화,8.33,9.63,-1.3
1230,2026-03-05,323410,카카오뱅크,KOSPI,은행,8.33,9.63,-1.3
1231,2026-03-05,101160,월덱스,KOSDAQ,전기·전자,8.33,9.63,-1.3
1232,2026-03-05,106080,케이이엠텍,KOSDAQ,전기·전자,8.33,9.63,-1.3
1233,2026-03-05,011090,에넥스,KOSPI,기타제조,8.33,9.63,-1.3
1234,2026-03-05,440320,오픈놀,KOSDAQ,IT 서비스,8.32,9.63,-1.31
1235,2026-03-05,035200,프럼파스트,KOSDAQ,화학,8.31,9.63,-1.32
1236,2026-03-05,056190,에스에프에이,KOSDAQ,기계·장비,8.3,9.63,-1.33
1237,2026-03-05,096690,에이루트,KOSDAQ,전기·전자,8.29,9.63,-1.34
1238,2026-03-05,002760,보락,KOSPI,화학,8.29,9.63,-1.34
1239,2026-03-05,064400,LG씨엔에스,KOSPI,IT 서비스,8.29,9.63,-1.34
1240,2026-03-05,090410,덕신이피씨,KOSDAQ,금속,8.29,9.63,-1.34
1241,2026-03-05,274400,이노시뮬레이션,KOSDAQ,IT 서비스,8.28,9.63,-1.35
1242,2026-03-05,020400,대동금속,KOSDAQ,금속,8.28,9.63,-1.35
1243,2026-03-05,012330,현대모비스,KOSPI,운송장비·부품,8.27,9.63,-1.36
1244,2026-03-05,013570,디와이,KOSPI,기타금융,8.27,9.63,-1.36
1245,2026-03-05,009320,아진전자부품,KOSPI,운송장비·부품,8.27,9.63,-1.36
1246,2026-03-05,417860,오브젠,KOSDAQ,IT 서비스,8.27,9.63,-1.36
1247,2026-03-05,435570,에르코스,KOSDAQ,음식료·담배,8.27,9.63,-1.36
1248,2026-03-05,000490,대동,KOSPI,기계·장비,8.26,9.63,-1.37
1249,2026-03-05,009290,광동제약,KOSPI,제약,8.26,9.63,-1.37
1250,2026-03-05,049480,오픈베이스,KOSDAQ,IT 서비스,8.26,9.63,-1.37
1251,2026-03-05,387570,파인메딕스,KOSDAQ,의료·정밀기기,8.26,9.63,-1.37
1252,2026-03-05,217730,강스템바이오텍,KOSDAQ,제약,8.25,9.63,-1.38
1253,2026-03-05,302430,이노메트리,KOSDAQ,기계·장비,8.25,9.63,-1.38
1254,2026-03-05,143540,영우디에스피,KOSDAQ,기계·장비,8.24,9.63,-1.39
1255,2026-03-05,273060,와이즈버즈,KOSDAQ,일반서비스,8.23,9.63,-1.4
1256,2026-03-05,424760,벨로크,KOSDAQ,IT 서비스,8.23,9.63,-1.4
1257,2026-03-05,005810,풍산홀딩스,KOSPI,기타금융,8.22,9.63,-1.41
1258,2026-03-05,082640,동양생명,KOSPI,보험,8.21,9.63,-1.42
1259,2026-03-05,105560,KB금융,KOSPI,기타금융,8.21,9.63,-1.42
