theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11
289,증강현실(AR),-0.6,206560,덱스터 *,테마 편입 사유,3750.0,하락  75,-1.96%,3765.0,3770.0,113650.0,429.0,121167.0,,
289,증강현실(AR),-0.6,054450,텔레칩스 *,테마 편입 사유,14750.0,하락  390,-2.58%,14720.0,14740.0,221452.0,3287.0,267663.0,,
289,증강현실(AR),-0.6,438700,버넥트 *,테마 편입 사유,3815.0,하락  110,-2.80%,3820.0,3825.0,42168.0,162.0,64554.0,,
289,증강현실(AR),-0.6,084730,팅크웨어 *,테마 편입 사유,9940.0,하락  330,-3.21%,9950.0,9960.0,83232.0,832.0,100411.0,,
289,증강현실(AR),-0.6,190510,나무가 *,테마 편입 사유,23150.0,하락  900,-3.74%,23200.0,23250.0,93658.0,2173.0,125914.0,,
289,증강현실(AR),-0.6,299900,위지윅스튜디오 *,테마 편입 사유,454.0,하락  21,-4.42%,456.0,457.0,2028620.0,928.0,3159219.0,,
289,증강현실(AR),-0.6,418420,라온텍 *,테마 편입 사유,6470.0,하락  500,-7.17%,6510.0,6520.0,579272.0,3809.0,1176572.0,,
45,캐릭터상품,-0.6,369370,블리츠웨이엔터테인먼트 *,테마 편입 사유,1668.0,상승  41,+2.52%,1658.0,1659.0,89023.0,147.0,240936.0,,
45,캐릭터상품,-0.6,403850,더핑크퐁컴퍼니 *,테마 편입 사유,22450.0,상승  450,+2.05%,22500.0,22550.0,112299.0,2561.0,691721.0,,
45,캐릭터상품,-0.6,066910,손오공 *,테마 편입 사유,675.0,상승  11,+1.66%,677.0,679.0,597468.0,409.0,449902.0,,
45,캐릭터상품,-0.6,039830,오로라 *,테마 편입 사유,15550.0,상승  220,+1.44%,15360.0,15400.0,54085.0,841.0,80402.0,,
45,캐릭터상품,-0.6,048910,대원미디어 *,테마 편입 사유,7900.0,보합0,0.00%,7900.0,7910.0,48647.0,385.0,60054.0,,
45,캐릭터상품,-0.6,419530,SAMG엔터 *,테마 편입 사유,37350.0,하락  250,-0.66%,37450.0,37500.0,92255.0,3455.0,125931.0,,
45,캐릭터상품,-0.6,317530,캐리소프트 *,테마 편입 사유,4325.0,하락  70,-1.59%,4315.0,4320.0,17946.0,77.0,55424.0,,
45,캐릭터상품,-0.6,073570,리튬포어스 *,테마 편입 사유,683.0,하락  31,-4.34%,682.0,683.0,728918.0,499.0,1172777.0,,
45,캐릭터상품,-0.6,194480,데브시스터즈 *,테마 편입 사유,35650.0,"하락  2,450",-6.43%,35600.0,35650.0,154058.0,5566.0,110068.0,,
66,줄기세포,-0.57,298060,에스씨엠생명과학 *,테마 편입 사유,880.0,상승  33,+3.90%,871.0,877.0,122128.0,105.0,116820.0,,
66,줄기세포,-0.57,118000,메타케어,테마 편입 사유,308.0,상승  11,+3.70%,300.0,301.0,1687497.0,493.0,910582.0,,
66,줄기세포,-0.57,373110,엑셀세라퓨틱스 *,테마 편입 사유,1671.0,상승  52,+3.21%,1670.0,1673.0,252314.0,421.0,570773.0,,
66,줄기세포,-0.57,217730,강스템바이오텍 *,테마 편입 사유,2260.0,상승  65,+2.96%,2245.0,2250.0,1391298.0,3206.0,978843.0,,
66,줄기세포,-0.57,456070,이엔셀 *,테마 편입 사유,16960.0,상승  300,+1.80%,17010.0,17020.0,139521.0,2369.0,160486.0,,
66,줄기세포,-0.57,085660,차바이오텍 *,테마 편입 사유,21400.0,상승  250,+1.18%,21350.0,21400.0,457254.0,9810.0,1177182.0,,
66,줄기세포,-0.57,191420,테고사이언스 *,테마 편입 사유,14350.0,상승  150,+1.06%,13980.0,14060.0,8345.0,118.0,10160.0,,
66,줄기세포,-0.57,271980,제일약품,테마 편입 사유,14790.0,상승  110,+0.75%,14530.0,14540.0,32503.0,473.0,81150.0,,
66,줄기세포,-0.57,304360,에스바이오메딕스 *,테마 편입 사유,37950.0,하락  50,-0.13%,37850.0,37900.0,109777.0,4233.0,165654.0,,
66,줄기세포,-0.57,006620,동구바이오제약 *,테마 편입 사유,5560.0,하락  30,-0.54%,5540.0,5550.0,93886.0,521.0,159415.0,,
66,줄기세포,-0.57,038290,마크로젠 *,테마 편입 사유,18520.0,하락  130,-0.70%,18470.0,18480.0,47603.0,884.0,66920.0,,
66,줄기세포,-0.57,005690,파미셀,테마 편입 사유,17120.0,하락  130,-0.75%,17060.0,17070.0,1027997.0,17459.0,3525761.0,,
66,줄기세포,-0.57,067630,HLB생명과학 *,테마 편입 사유,4070.0,하락  40,-0.97%,4060.0,4065.0,333723.0,1356.0,511814.0,,
66,줄기세포,-0.57,007390,네이처셀 *,테마 편입 사유,23700.0,하락  250,-1.04%,23650.0,23700.0,232235.0,5501.0,497170.0,,
66,줄기세포,-0.57,065660,안트로젠 *,테마 편입 사유,36350.0,"하락  1,250",-3.32%,36350.0,36450.0,22280.0,811.0,13905.0,,
66,줄기세포,-0.57,078160,메디포스트 *,테마 편입 사유,21450.0,"하락  1,400",-6.13%,21300.0,21350.0,284381.0,6250.0,435416.0,,
66,줄기세포,-0.57,086820,바이오솔루션 *,테마 편입 사유,8300.0,하락  560,-6.32%,8250.0,8290.0,227158.0,1915.0,183887.0,,
66,줄기세포,-0.57,166480,코아스템켐온 *,테마 편입 사유,3405.0,하락  335,-8.96%,3420.0,3425.0,1248986.0,4351.0,1827358.0,,
191,태양광에너지,-0.54,068240,다원시스 *,테마 편입 사유,2935.0,상승  400,+15.78%,2910.0,2915.0,4397746.0,12823.0,954019.0,,
191,태양광에너지,-0.54,388050,지투파워 *,테마 편입 사유,10880.0,"상승  1,000",+10.12%,10650.0,10660.0,7745329.0,83684.0,1302060.0,,
191,태양광에너지,-0.54,126720,수산인더스트리,테마 편입 사유,29200.0,"상승  1,900",+6.96%,29100.0,29150.0,273682.0,7920.0,97629.0,,
191,태양광에너지,-0.54,000880,한화,테마 편입 사유,126800.0,"상승  7,000",+5.84%,126600.0,126700.0,846417.0,106542.0,289495.0,,
191,태양광에너지,-0.54,475150,SK이터닉스,테마 편입 사유,30050.0,"상승  1,650",+5.81%,30400.0,30450.0,6026728.0,192287.0,3545919.0,,
191,태양광에너지,-0.54,453450,그리드위즈 *,테마 편입 사유,18820.0,상승  710,+3.92%,18890.0,18900.0,246268.0,4649.0,193414.0,,
191,태양광에너지,-0.54,028260,삼성물산,테마 편입 사유,331000.0,"상승  11,500",+3.60%,330000.0,330500.0,512509.0,167895.0,507208.0,,
191,태양광에너지,-0.54,012340,뉴인텍 *,테마 편입 사유,686.0,상승  15,+2.24%,688.0,689.0,11074582.0,7870.0,6095397.0,,
191,태양광에너지,-0.54,010120,LS ELECTRIC,테마 편입 사유,691000.0,"상승  15,000",+2.22%,687000.0,688000.0,110450.0,75611.0,90355.0,,
191,태양광에너지,-0.54,240810,원익IPS *,테마 편입 사유,119300.0,"상승  2,400",+2.05%,119000.0,119100.0,658702.0,77215.0,866271.0,,
191,태양광에너지,-0.54,015760,한국전력,테마 편입 사유,63000.0,상승  900,+1.45%,62900.0,63000.0,2847073.0,180211.0,3404380.0,,
191,태양광에너지,-0.54,036930,주성엔지니어링 *,테마 편입 사유,55800.0,상승  800,+1.45%,55600.0,55700.0,1317568.0,72270.0,2830945.0,,
191,태양광에너지,-0.54,003070,코오롱글로벌,테마 편입 사유,10240.0,상승  120,+1.19%,10210.0,10220.0,42121.0,429.0,63972.0,,
191,태양광에너지,-0.54,282720,금양그린파워 *,테마 편입 사유,13170.0,상승  150,+1.15%,13200.0,13230.0,772587.0,10545.0,589195.0,,
191,태양광에너지,-0.54,093520,매커스 *,테마 편입 사유,24900.0,상승  150,+0.61%,24850.0,24900.0,83592.0,2093.0,151043.0,,
191,태양광에너지,-0.54,050760,에스폴리텍 *,테마 편입 사유,1242.0,상승  7,+0.57%,1241.0,1242.0,99743.0,123.0,51559.0,,
191,태양광에너지,-0.54,002150,도화엔지니어링,테마 편입 사유,6710.0,보합0,0.00%,6680.0,6690.0,104775.0,703.0,108438.0,,
191,태양광에너지,-0.54,002380,KCC,테마 편입 사유,583000.0,"하락  1,000",-0.17%,583000.0,584000.0,26609.0,15496.0,38662.0,,
191,태양광에너지,-0.54,083930,아바코 *,테마 편입 사유,16170.0,하락  60,-0.37%,16130.0,16160.0,166614.0,2710.0,981729.0,,
191,태양광에너지,-0.54,109610,에스와이 *,테마 편입 사유,3115.0,하락  20,-0.64%,3115.0,3125.0,335305.0,1055.0,439584.0,,
191,태양광에너지,-0.54,017040,광명전기,테마 편입 사유,1456.0,하락  10,-0.68%,1457.0,1458.0,563787.0,829.0,533666.0,,
191,태양광에너지,-0.54,104040,대성파인텍 *,테마 편입 사유,737.0,하락  6,-0.81%,738.0,739.0,238831.0,176.0,403984.0,,
191,태양광에너지,-0.54,004710,한솔테크닉스,테마 편입 사유,6330.0,하락  60,-0.94%,6350.0,6360.0,310717.0,1980.0,1445306.0,,
191,태양광에너지,-0.54,003010,혜인,테마 편입 사유,5470.0,하락  60,-1.08%,5490.0,5500.0,88425.0,486.0,146731.0,,
191,태양광에너지,-0.54,058730,다스코,테마 편입 사유,3770.0,하락  50,-1.31%,3780.0,3790.0,462707.0,1768.0,796988.0,,
191,태양광에너지,-0.54,083310,엘오티베큠 *,테마 편입 사유,13620.0,하락  190,-1.38%,13610.0,13620.0,114298.0,1560.0,393885.0,,
191,태양광에너지,-0.54,011930,신성이엔지,테마 편입 사유,2320.0,하락  35,-1.49%,2325.0,2330.0,31841966.0,77536.0,12685757.0,,
191,태양광에너지,-0.54,039020,이건홀딩스 *,테마 편입 사유,3625.0,하락  55,-1.49%,3630.0,3640.0,237256.0,865.0,199931.0,,
191,태양광에너지,-0.54,456040,OCI,테마 편입 사유,85200.0,"하락  1,700",-1.96%,85200.0,85300.0,46623.0,3989.0,75799.0,,
191,태양광에너지,-0.54,183300,코미코 *,테마 편입 사유,111900.0,"하락  2,300",-2.01%,111500.0,111600.0,56867.0,6365.0,132436.0,,
191,태양광에너지,-0.54,389260,대명에너지 *,테마 편입 사유,20150.0,하락  450,-2.18%,20150.0,20250.0,128130.0,2624.0,111668.0,,
191,태양광에너지,-0.54,078600,대주전자재료 *,테마 편입 사유,92400.0,"하락  2,300",-2.43%,92400.0,92500.0,199070.0,18549.0,602381.0,,
191,태양광에너지,-0.54,095910,에스에너지 *,테마 편입 사유,1361.0,하락  34,-2.44%,1355.0,1361.0,277781.0,380.0,666104.0,,
191,태양광에너지,-0.54,099220,SDN *,테마 편입 사유,1226.0,하락  32,-2.54%,1225.0,1226.0,721985.0,889.0,948381.0,,
191,태양광에너지,-0.54,140670,알에스오토메이션 *,테마 편입 사유,20750.0,하락  550,-2.58%,20850.0,20900.0,467817.0,9886.0,1147785.0,,
191,태양광에너지,-0.54,382800,지앤비에스 에코 *,테마 편입 사유,3755.0,하락  110,-2.85%,3750.0,3755.0,376395.0,1410.0,559839.0,,
191,태양광에너지,-0.54,121600,나노신소재 *,테마 편입 사유,71200.0,"하락  2,500",-3.39%,71200.0,71300.0,86413.0,6173.0,171120.0,,
191,태양광에너지,-0.54,322000,HD현대에너지솔루션,테마 편입 사유,86300.0,"하락  3,300",-3.68%,86300.0,86400.0,581707.0,51253.0,1778157.0,,
191,태양광에너지,-0.54,010060,OCI홀딩스,테마 편입 사유,152400.0,"하락  6,000",-3.79%,152200.0,152300.0,176882.0,27280.0,307534.0,,
191,태양광에너지,-0.54,043200,파루 *,테마 편입 사유,980.0,하락  43,-4.20%,975.0,980.0,951319.0,932.0,2034631.0,,
191,태양광에너지,-0.54,115530,씨엔플러스 *,테마 편입 사유,280.0,하락  17,-5.72%,277.0,278.0,1408435.0,391.0,1317345.0,,
191,태양광에너지,-0.54,281740,레이크머티리얼즈 *,테마 편입 사유,22950.0,"하락  1,450",-5.94%,23000.0,23050.0,1133371.0,26393.0,1987958.0,,
191,태양광에너지,-0.54,086390,유니테스트 *,테마 편입 사유,21250.0,"하락  1,450",-6.39%,21250.0,21300.0,697582.0,15075.0,2172467.0,,
191,태양광에너지,-0.54,009830,한화솔루션,테마 편입 사유,53000.0,"하락  5,500",-9.40%,53200.0,53300.0,7658324.0,415240.0,18412176.0,,
191,태양광에너지,-0.54,313760,캐리 *,테마 편입 사유,871.0,하락  181,-17.21%,882.0,884.0,1381242.0,1259.0,676081.0,,
328,제습기,-0.53,066570,LG전자,테마 편입 사유,123600.0,"상승  2,500",+2.06%,123400.0,123500.0,1905590.0,235813.0,1916025.0,,
328,제습기,-0.53,037070,파세코 *,테마 편입 사유,8330.0,상승  60,+0.73%,8350.0,8360.0,52579.0,438.0,67502.0,,
328,제습기,-0.53,284740,쿠쿠홈시스,테마 편입 사유,26300.0,상승  50,+0.19%,26000.0,26100.0,25992.0,680.0,29045.0,,
328,제습기,-0.53,002700,신일전자,테마 편입 사유,1394.0,상승  2,+0.14%,1391.0,1393.0,462616.0,642.0,433053.0,,
328,제습기,-0.53,005930,삼성전자,테마 편입 사유,190100.0,상승  100,+0.05%,189900.0,190000.0,23226324.0,4403798.0,27049388.0,,
328,제습기,-0.53,021240,코웨이,테마 편입 사유,87300.0,"하락  1,100",-1.24%,87200.0,87300.0,582555.0,51381.0,261326.0,,
328,제습기,-0.53,044340,위닉스 *,테마 편입 사유,5320.0,하락  80,-1.48%,5320.0,5330.0,22168.0,118.0,48945.0,,
328,제습기,-0.53,058610,에스피지 *,테마 편입 사유,132700.0,"하락  6,500",-4.67%,132400.0,132500.0,377641.0,50846.0,643547.0,,
382,플렉서블 디스플레이,-0.52,034220,LG디스플레이,테마 편입 사유,13310.0,"상승  1,030",+8.39%,13340.0,13350.0,22277084.0,299159.0,8166006.0,,
382,플렉서블 디스플레이,-0.52,213420,덕산네오룩스 *,테마 편입 사유,43600.0,"상승  1,350",+3.20%,43800.0,43850.0,250112.0,10903.0,315357.0,,
382,플렉서블 디스플레이,-0.52,038060,루멘스 *,테마 편입 사유,614.0,상승  10,+1.66%,613.0,617.0,163874.0,100.0,339272.0,,
382,플렉서블 디스플레이,-0.52,469610,이노테크 *,테마 편입 사유,24700.0,상승  400,+1.65%,24700.0,24750.0,138764.0,3445.0,99292.0,,
382,플렉서블 디스플레이,-0.52,089890,코세스 *,테마 편입 사유,22450.0,상승  350,+1.58%,22300.0,22400.0,179967.0,3934.0,188833.0,,
382,플렉서블 디스플레이,-0.52,036930,주성엔지니어링 *,테마 편입 사유,55800.0,상승  800,+1.45%,55600.0,55700.0,1317568.0,72270.0,2830945.0,,
382,플렉서블 디스플레이,-0.52,079810,디이엔티 *,테마 편입 사유,5130.0,상승  20,+0.39%,5130.0,5140.0,119279.0,612.0,206726.0,,
382,플렉서블 디스플레이,-0.52,005930,삼성전자,테마 편입 사유,190100.0,상승  100,+0.05%,189900.0,190000.0,23226324.0,4403798.0,27049388.0,,
382,플렉서블 디스플레이,-0.52,290520,신도기연 *,테마 편입 사유,1674.0,하락  5,-0.30%,1675.0,1676.0,24769.0,42.0,85527.0,,
382,플렉서블 디스플레이,-0.52,297890,HB솔루션 *,테마 편입 사유,2295.0,하락  10,-0.43%,2285.0,2290.0,306998.0,703.0,521135.0,,
382,플렉서블 디스플레이,-0.52,484120,도우인시스 *,테마 편입 사유,24050.0,하락  150,-0.62%,23850.0,23900.0,18478.0,444.0,20195.0,,
382,플렉서블 디스플레이,-0.52,141000,비아트론 *,테마 편입 사유,9120.0,하락  70,-0.76%,9100.0,9110.0,66651.0,607.0,208773.0,,
382,플렉서블 디스플레이,-0.52,179900,유티아이 *,테마 편입 사유,22950.0,하락  200,-0.86%,22800.0,22850.0,38752.0,885.0,100506.0,,
382,플렉서블 디스플레이,-0.52,059100,아이컴포넌트 *,테마 편입 사유,6340.0,하락  70,-1.09%,6310.0,6340.0,206148.0,1315.0,176255.0,,
382,플렉서블 디스플레이,-0.52,265520,AP시스템 *,테마 편입 사유,22900.0,하락  300,-1.29%,22900.0,23000.0,108454.0,2500.0,269895.0,,
382,플렉서블 디스플레이,-0.52,011790,SKC,테마 편입 사유,111000.0,"하락  1,800",-1.60%,110900.0,111000.0,255999.0,28556.0,264951.0,,
382,플렉서블 디스플레이,-0.52,161580,필옵틱스 *,테마 편입 사유,49050.0,하락  850,-1.70%,48950.0,49000.0,248599.0,12246.0,321031.0,,
382,플렉서블 디스플레이,-0.52,251630,브이원텍 *,테마 편입 사유,7000.0,하락  130,-1.82%,6980.0,6990.0,85414.0,600.0,145156.0,,
382,플렉서블 디스플레이,-0.52,178920,PI첨단소재,테마 편입 사유,20000.0,하락  400,-1.96%,20000.0,20050.0,213091.0,4284.0,256890.0,,
382,플렉서블 디스플레이,-0.52,120110,코오롱인더,테마 편입 사유,61800.0,"하락  1,400",-2.22%,62000.0,62100.0,215759.0,13428.0,224788.0,,
382,플렉서블 디스플레이,-0.52,051370,인터플렉스 *,테마 편입 사유,12530.0,하락  420,-3.24%,12590.0,12600.0,317395.0,4095.0,216939.0,,
382,플렉서블 디스플레이,-0.52,056190,에스에프에이 *,테마 편입 사유,31600.0,"하락  1,100",-3.36%,31550.0,31600.0,144844.0,4565.0,201408.0,,
382,플렉서블 디스플레이,-0.52,012610,경인양행,테마 편입 사유,4665.0,하락  185,-3.81%,4670.0,4675.0,579722.0,2736.0,640749.0,,
382,플렉서블 디스플레이,-0.52,131760,파인텍 *,테마 편입 사유,632.0,하락  38,-5.67%,632.0,635.0,2901324.0,1752.0,1101703.0,,
19,황사/미세먼지,-0.52,001060,JW중외제약,테마 편입 사유,39050.0,"상승  2,850",+7.87%,38850.0,38900.0,249509.0,9412.0,147224.0,,
19,황사/미세먼지,-0.52,131030,옵투스제약 *,테마 편입 사유,9010.0,상승  300,+3.44%,8930.0,8950.0,915996.0,8161.0,922114.0,,
19,황사/미세먼지,-0.52,045520,크린앤사이언스 *,테마 편입 사유,3695.0,상승  115,+3.21%,3685.0,3690.0,33501.0,123.0,41770.0,,
19,황사/미세먼지,-0.52,000520,삼일제약,테마 편입 사유,11290.0,상승  200,+1.80%,11340.0,11350.0,604467.0,6934.0,1024292.0,,
19,황사/미세먼지,-0.52,002720,국제약품,테마 편입 사유,4660.0,상승  75,+1.64%,4640.0,4645.0,331681.0,1536.0,187029.0,,
19,황사/미세먼지,-0.52,080470,성창오토텍 *,테마 편입 사유,4570.0,상승  35,+0.77%,4565.0,4570.0,18247.0,83.0,35378.0,,
19,황사/미세먼지,-0.52,037070,파세코 *,테마 편입 사유,8330.0,상승  60,+0.73%,8350.0,8360.0,52579.0,438.0,67502.0,,
19,황사/미세먼지,-0.52,066130,하츠 *,테마 편입 사유,4485.0,상승  30,+0.67%,4475.0,4480.0,26193.0,117.0,34738.0,,
19,황사/미세먼지,-0.52,001540,안국약품 *,테마 편입 사유,9200.0,상승  60,+0.66%,9170.0,9210.0,65532.0,601.0,63716.0,,
19,황사/미세먼지,-0.52,089980,상아프론테크 *,테마 편입 사유,23750.0,상승  100,+0.42%,23650.0,23750.0,469765.0,11102.0,1094287.0,,
19,황사/미세먼지,-0.52,065510,휴비츠 *,테마 편입 사유,9560.0,상승  40,+0.42%,9530.0,9540.0,124376.0,1188.0,199072.0,,
19,황사/미세먼지,-0.52,071840,롯데하이마트,테마 편입 사유,8800.0,보합0,0.00%,8770.0,8780.0,132530.0,1152.0,91903.0,,
19,황사/미세먼지,-0.52,065950,웰크론 *,테마 편입 사유,1709.0,하락  3,-0.18%,1700.0,1701.0,63892.0,109.0,122927.0,,
19,황사/미세먼지,-0.52,352700,씨앤투스 *,테마 편입 사유,2190.0,하락  5,-0.23%,2180.0,2185.0,43582.0,95.0,37969.0,,
19,황사/미세먼지,-0.52,083550,케이엠 *,테마 편입 사유,3735.0,하락  10,-0.27%,3700.0,3710.0,17200.0,64.0,56583.0,,
19,황사/미세먼지,-0.52,012690,모나리자,테마 편입 사유,2185.0,하락  15,-0.68%,2180.0,2185.0,120724.0,264.0,188934.0,,
19,황사/미세먼지,-0.52,021240,코웨이,테마 편입 사유,87300.0,"하락  1,100",-1.24%,87200.0,87300.0,582555.0,51381.0,261326.0,,
19,황사/미세먼지,-0.52,022100,포스코DX,테마 편입 사유,38500.0,하락  550,-1.41%,38500.0,38550.0,494949.0,19142.0,454134.0,,
19,황사/미세먼지,-0.52,068100,케이웨더 *,테마 편입 사유,3105.0,하락  45,-1.43%,3090.0,3095.0,25465.0,79.0,40418.0,,
19,황사/미세먼지,-0.52,044340,위닉스 *,테마 편입 사유,5320.0,하락  80,-1.48%,5320.0,5330.0,22168.0,118.0,48945.0,,
19,황사/미세먼지,-0.52,383310,에코프로에이치엔 *,테마 편입 사유,36400.0,하락  850,-2.28%,36550.0,36600.0,309802.0,11387.0,882070.0,,
19,황사/미세먼지,-0.52,003850,보령,테마 편입 사유,10350.0,하락  330,-3.09%,10350.0,10360.0,392985.0,4091.0,1031066.0,,
19,황사/미세먼지,-0.52,187790,나노 *,테마 편입 사유,3870.0,하락  220,-5.38%,3865.0,3880.0,458104.0,1807.0,338721.0,,
19,황사/미세먼지,-0.52,079190,케스피온 *,테마 편입 사유,360.0,하락  26,-6.74%,363.0,364.0,357953.0,134.0,1965280.0,,
19,황사/미세먼지,-0.52,069140,누리플랜 *,테마 편입 사유,2675.0,하락  305,-10.23%,2735.0,2745.0,616470.0,1733.0,156501.0,,
55,보안주(정보),-0.51,032190,다우데이타 *,테마 편입 사유,29900.0,"상승  2,350",+8.53%,29750.0,29800.0,378704.0,11011.0,301142.0,,
55,보안주(정보),-0.51,456010,아이씨티케이 *,테마 편입 사유,18280.0,"상승  1,400",+8.29%,18310.0,18330.0,1192897.0,21574.0,333298.0,,
55,보안주(정보),-0.51,038680,에스넷 *,테마 편입 사유,3455.0,상승  120,+3.60%,3445.0,3450.0,128434.0,438.0,233841.0,,
55,보안주(정보),-0.51,131090,시큐브 *,테마 편입 사유,4035.0,상승  80,+2.02%,4015.0,4040.0,19668.0,78.0,19047.0,,
55,보안주(정보),-0.51,012750,에스원,테마 편입 사유,92000.0,"상승  1,500",+1.66%,91800.0,91900.0,55965.0,5148.0,74921.0,,
55,보안주(정보),-0.51,192250,케이사인 *,테마 편입 사유,10250.0,상승  120,+1.18%,10240.0,10250.0,34078.0,349.0,30444.0,,
